station_id,external_id,name,short_name,lat,lon,rental_methods,capacity,electric_bike_surcharge_waiver,is_charging_info,eightd_has_key_dispenser,has_kiosk,eightd_station_services,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,is_charging_status,eightd_active_station_services,total_capacity,utilization_rate
566,0b162e76-08f3-11e7-a1cb-3863bb33a4e4,Ropery / Augustin-Cantin,7053,45.48097552629275,-73.56863468885422,"['CREDITCARD', 'KEY']",35,False,False,False,True,,4,0,2,29,0,1,1,1,1763054134,False,False,,33,0.12121212121212122
567,0b162f91-08f3-11e7-a1cb-3863bb33a4e4,de la Côte St-Paul / St-Ambroise,7054,45.467665653865964,-73.59391784324544,"['CREDITCARD', 'KEY']",27,False,False,False,True,,3,2,2,22,0,1,1,1,1763055438,False,False,,25,0.12
568,0b1630a7-08f3-11e7-a1cb-3863bb33a4e4,Greene / Workman,7055,45.481069047931975,-73.57935216285114,"['CREDITCARD', 'KEY']",23,False,False,False,True,,3,0,0,20,0,1,1,1,1763055239,False,False,,23,0.13043478260869565
569,0b1631cc-08f3-11e7-a1cb-3863bb33a4e4,Bibliothèque de Verdun (Brown / Bannantyne),7056,45.44878841549165,-73.57767310000781,"['CREDITCARD', 'KEY']",19,False,False,False,True,,14,2,0,5,0,1,1,1,1763053512,False,False,,19,0.7368421052631579
570,0b1632e1-08f3-11e7-a1cb-3863bb33a4e4,3e avenue / Wellington,7057,45.457304311219616,-73.56723271765077,"['CREDITCARD', 'KEY']",19,False,False,False,True,,5,3,0,14,0,1,1,1,1763056207,False,False,,19,0.2631578947368421
571,0b1633f6-08f3-11e7-a1cb-3863bb33a4e4,Rielle / Wellington,7058,45.46015836125838,-73.56699254371051,"['CREDITCARD', 'KEY']",23,False,False,False,True,,3,0,0,20,0,1,1,1,1763056293,False,False,,23,0.13043478260869565
572,0b163a73-08f3-11e7-a1cb-3863bb33a4e4,Melrose / de Verdun,7059,45.45381979371188,-73.57238446649716,"['CREDITCARD', 'KEY']",19,False,False,False,True,,1,0,1,17,0,1,1,1,1763051233,False,False,,18,0.05555555555555555
573,0b163ba4-08f3-11e7-a1cb-3863bb33a4e4,Gordon / de Verdun,7060,45.46125941617175,-73.57184261083603,"['CREDITCARD', 'KEY']",15,False,False,False,True,,3,0,1,11,0,1,1,1,1763056222,False,False,,14,0.21428571428571427
574,0b163ccd-08f3-11e7-a1cb-3863bb33a4e4,Dufour / de Chateaubriand,7061,45.54150647093358,-73.61719608306885,"['CREDITCARD', 'KEY']",15,False,False,False,True,,1,1,0,14,0,1,1,1,1763046616,False,False,,15,0.06666666666666667
575,0b163de4-08f3-11e7-a1cb-3863bb33a4e4,William / Robert-Bourassa,7062,45.49716534003792,-73.55933010578154,"['CREDITCARD', 'KEY']",21,False,False,False,True,,5,1,0,16,0,1,1,1,1763055339,False,False,,21,0.23809523809523808
576,0b163fee-08f3-11e7-a1cb-3863bb33a4e4,Drolet / Jarry,7063,45.54195463236575,-73.62994194030762,"['CREDITCARD', 'KEY']",19,False,False,False,True,,10,1,0,9,0,1,1,1,1763056617,False,False,,19,0.5263157894736842
577,0b164119-08f3-11e7-a1cb-3863bb33a4e4,Lucien-L'Allier / St-Jacques,7064,45.493527268121085,-73.56851667165755,"['CREDITCARD', 'KEY']",31,False,False,False,True,,6,0,0,25,0,1,1,1,1763056638,False,False,,31,0.1935483870967742
578,0b164237-08f3-11e7-a1cb-3863bb33a4e4,Lanaudière / Bélanger,7065,45.54365085053057,-73.60565051436424,"['CREDITCARD', 'KEY']",23,False,False,False,True,,10,0,1,12,0,1,1,1,1763056380,False,False,,22,0.45454545454545453
579,0b16436c-08f3-11e7-a1cb-3863bb33a4e4,St-Urbain / de la Gauchetière,7066,45.50707812811467,-73.56139540672302,"['CREDITCARD', 'KEY']",43,False,False,False,True,,8,0,1,34,0,1,1,1,1763055349,False,False,,42,0.19047619047619047
580,0b164480-08f3-11e7-a1cb-3863bb33a4e4,City Councillors / du President-Kennedy,7067,45.50625103256782,-73.57139065861702,"['CREDITCARD', 'KEY']",31,False,False,False,True,,2,0,0,29,0,1,1,1,1763055933,False,False,,31,0.06451612903225806
581,0b164596-08f3-11e7-a1cb-3863bb33a4e4,Richmond / des Bassins,7068,45.48748348091225,-73.56505062438373,"['CREDITCARD', 'KEY']",23,False,False,False,True,,2,0,0,21,0,1,1,1,1763054964,False,False,,23,0.08695652173913043
582,0b1646b5-08f3-11e7-a1cb-3863bb33a4e4,Jeanne-Mance / René-Lévesque,7069,45.5063713381299,-73.5642009973526,"['CREDITCARD', 'KEY']",61,False,False,False,True,,22,1,0,39,0,1,1,1,1763054690,False,False,,61,0.36065573770491804
583,0b1647cd-08f3-11e7-a1cb-3863bb33a4e4,Bourgeoys / Favard,7070,45.47993042065731,-73.55592101812363,"['CREDITCARD', 'KEY']",27,False,False,False,True,,2,0,0,25,0,1,1,1,1763054747,False,False,,27,0.07407407407407407
584,0b1648f0-08f3-11e7-a1cb-3863bb33a4e4,McKenna / Édouard-Montpetit,7071,45.50116436275711,-73.62056359648705,"['CREDITCARD', 'KEY']",19,False,False,False,True,,15,0,0,4,0,1,1,1,1763050832,False,False,,19,0.7894736842105263
585,0b1649fe-08f3-11e7-a1cb-3863bb33a4e4,Beaudry / Sherbrooke,7072,45.52303493310712,-73.56539458036421,"['CREDITCARD', 'KEY']",27,False,False,False,True,,14,1,1,12,0,1,1,1,1763056657,False,False,,26,0.5384615384615384
586,0b164b12-08f3-11e7-a1cb-3863bb33a4e4,Bishop / de Maisonneuve,7073,45.49720422766309,-73.5777654405865,"['CREDITCARD', 'KEY']",35,False,False,False,True,,21,1,2,12,0,1,1,1,1763055823,False,False,,33,0.6363636363636364
587,0b164c29-08f3-11e7-a1cb-3863bb33a4e4,Montcalm / Ontario,7074,45.52108615250219,-73.56223225593565,"['CREDITCARD', 'KEY']",27,False,False,False,True,,3,0,1,23,0,1,1,1,1763055700,False,False,,26,0.11538461538461539
588,0b164d42-08f3-11e7-a1cb-3863bb33a4e4,Michelet / Jean-Talon,7075,45.57627820285533,-73.58353972434998,"['CREDITCARD', 'KEY']",23,False,False,False,True,,1,0,1,21,0,1,1,1,1763055981,False,False,,22,0.045454545454545456
589,0b164e7c-08f3-11e7-a1cb-3863bb33a4e4,St-Dominique / Gounod,7076,45.538591573269706,-73.62778007984161,"['CREDITCARD', 'KEY']",23,False,False,False,True,,2,1,0,21,0,1,1,1,1763056354,False,False,,23,0.08695652173913043
590,0b1654f1-08f3-11e7-a1cb-3863bb33a4e4,Jean-Langlois / Fullum,7077,45.526499983000186,-73.54575277422555,"['CREDITCARD', 'KEY']",31,False,False,False,True,,9,1,0,22,0,1,1,1,1763054718,False,False,,31,0.2903225806451613
591,0b16562e-08f3-11e7-a1cb-3863bb33a4e4,Joseph-Manseau / René-Levesque,7078,45.491686521008035,-73.57682347297668,"['CREDITCARD', 'KEY']",27,False,False,False,True,,14,0,0,13,0,1,1,1,1763053474,False,False,,27,0.5185185185185185
592,0b165745-08f3-11e7-a1cb-3863bb33a4e4,St-Antoine / Robert-Bourassa,7079,45.49995267212599,-73.56302767996567,"['CREDITCARD', 'KEY']",27,False,False,False,True,,11,0,0,16,0,1,1,1,1763056291,False,False,,27,0.4074074074074074
593,0b165864-08f3-11e7-a1cb-3863bb33a4e4,du President-Kennedy / Union,7080,45.505102242483595,-73.57187882065773,"['CREDITCARD', 'KEY']",31,False,False,False,True,,7,1,0,24,0,1,1,1,1763056643,False,False,,31,0.22580645161290322
594,0b165999-08f3-11e7-a1cb-3863bb33a4e4,St-Hubert / de Maisonneuve,7081,45.51613214980722,-73.56049686670303,"['CREDITCARD', 'KEY']",23,False,False,False,True,,0,0,0,23,0,0,1,1,1762870749,False,False,,23,0.0
595,1bae0e44-d82a-4cfd-8d8d-5e6f1f0fa3e5,Jeanne-d'Arc / Ontario,4000,45.54959767887176,-73.54187428951263,"['CREDITCARD', 'KEY']",23,False,False,False,True,,10,0,0,13,0,1,1,1,1763056020,False,False,,23,0.43478260869565216
605,622200e7-1cdb-4012-bed7-da753162cf14,Graham / Brookfield,4001,45.52022241072457,-73.62985610961914,"['CREDITCARD', 'KEY']",23,False,False,False,True,,3,1,0,20,0,1,1,1,1763055978,False,False,,23,0.13043478260869565
606,d0c5bf9b-ca11-43fb-a5c8-9a4902714ed0,REM Ville-de-Mont-Royal (Canora),4002,45.5166429457878,-73.64324133843184,"['CREDITCARD', 'KEY']",23,False,False,False,True,,7,3,0,16,0,1,1,1,1763052383,False,False,,23,0.30434782608695654
607,a69227c7-deda-4988-a5fd-f3e9fe4d00fe,Métro Lionel-Groulx (St-Jacques / Atwater),7082,45.48295816149219,-73.57975836854166,"['CREDITCARD', 'KEY']",33,False,False,False,True,,10,1,1,22,0,1,1,1,1763056326,False,False,,32,0.3125
608,4cabba00-e5fa-434b-a526-7653c25e392c,McTavish / Sherbrooke,7084,45.50277615861811,-73.57589408755302,"['CREDITCARD', 'KEY']",54,False,False,False,True,,27,1,0,27,0,1,1,1,1763056466,False,False,,54,0.5
609,41bdaf12-6920-4305-8192-d62787029389,Fairmount / Hutchison,7083,45.51969064184933,-73.59826556408734,"['CREDITCARD', 'KEY']",23,False,False,False,True,,6,5,0,17,0,1,1,1,1763055954,False,False,,23,0.2608695652173913
612,9d5bb509-7b2e-4f4b-8211-2e1711d334cb,René-Lévesque / St-Jean-Baptiste,7087,45.64142660901088,-73.50065410137175,"['CREDITCARD', 'KEY']",15,False,False,False,True,,0,0,0,15,0,1,1,1,1763040562,False,False,,15,0.0
613,b7bf4d7f-fc95-48de-9be0-f5067757b87d,Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny),7088,45.65140583915357,-73.50041270256041,"['CREDITCARD', 'KEY']",14,False,False,False,True,,4,1,0,10,0,1,1,1,1763027978,False,False,,14,0.2857142857142857
614,7a5ab188-a9cf-45c0-aa7d-bc5a19adf4ab,du Tricentenaire / Prince-Albert,7089,45.64954588445726,-73.49191546440125,"['CREDITCARD', 'KEY']",15,False,False,False,True,,4,1,0,11,0,1,1,1,1763050245,False,False,,15,0.26666666666666666
617,11d35b5a-4128-414d-8605-b7f4a423d0af,de St-Firmin / Fleury,7090,45.570624722078364,-73.6517858505249,"['CREDITCARD', 'KEY']",15,False,False,False,True,,1,0,0,14,0,1,1,1,1763043656,False,False,,15,0.06666666666666667
618,8c890268-9d84-48c2-b110-7a8dcb0b67d8,Fleury / Sackville,7091,45.57691441557181,-73.64626988768576,"['CREDITCARD', 'KEY']",19,False,False,False,True,,2,2,1,16,0,1,1,1,1763050640,False,False,,18,0.1111111111111111
619,0ca346e9-95e1-402f-a074-6b71d2c9e3dd,St-Cuthbert / Clark,7092,45.51567168354896,-73.57744306325912,"['CREDITCARD', 'KEY']",19,False,False,False,True,,6,0,1,12,0,1,1,1,1763054390,False,False,,18,0.3333333333333333
620,9c482b2f-0a57-4ef8-8bd5-73ac839b1b35,Metcalfe / de Maisonneuve,7093,45.50177034353527,-73.57427495998309,"['CREDITCARD', 'KEY']",27,False,False,False,True,,13,0,0,14,0,1,1,1,1763055611,False,False,,27,0.48148148148148145
622,46c3a863-9ca1-4a9d-878a-1f0e0e61e0b6,Chabanel / de l'Esplanade,7095,45.541302114240054,-73.65282262732308,"['CREDITCARD', 'KEY']",23,False,False,False,True,,5,0,0,17,1,1,1,1,1763056635,False,False,,22,0.22727272727272727
623,8afbbf58-1be5-4a44-91ef-42f6c5635c99,Chabanel / du Parc,7096,45.53830765459552,-73.6548838019371,"['CREDITCARD', 'KEY']",30,False,False,False,True,,13,4,0,17,0,1,1,1,1763053228,False,False,,30,0.43333333333333335
624,a5bbe554-36cb-430d-9e74-4a1903c9b474,Wilfrid-Pelletier / Joseph-Renaud,7097,45.604946019905896,-73.55355179870458,"['CREDITCARD', 'KEY']",15,False,False,False,True,,2,1,0,13,0,1,1,1,1763027977,False,False,,15,0.13333333333333333
625,5d358b14-6a3b-48cf-ba5a-c37f818e20f8,Grey / Sherbrooke,7099,45.47651075689498,-73.60647261142731,"['CREDITCARD', 'KEY']",21,False,False,False,True,,5,0,0,16,0,1,1,1,1763047030,False,False,,21,0.23809523809523808
626,37ce8fe7-e47c-4fc2-bb12-188268b84830,Union / Ste-Catherine,7098,45.504027213143104,-73.56970220804214,"['CREDITCARD', 'KEY']",47,False,False,False,True,,21,1,1,25,0,1,1,1,1763053904,False,False,,46,0.45652173913043476
627,989222c7-dff8-4027-8740-a788098fcaf2,des Jockeys / Décarie,7100,45.49404432109336,-73.65449488162994,"['CREDITCARD', 'KEY']",19,False,False,False,True,,10,3,0,9,0,1,1,1,1763027673,False,False,,19,0.5263157894736842
628,27f3c8a3-0874-40bb-9eb4-26ae3941f736,Métro De la Savane (Bougainville / de Sorel),7101,45.50036849580881,-73.66134421282368,"['CREDITCARD', 'KEY']",19,False,False,False,True,,10,5,0,9,0,1,1,1,1763027977,False,False,,19,0.5263157894736842
629,64618de1-bec1-4a96-9e38-ee75fbd59106,Graham / Kindersley,7102,45.514080696641386,-73.64694982767105,"['CREDITCARD', 'KEY']",11,False,False,False,True,,5,2,0,6,0,1,1,1,1763049095,False,False,,11,0.45454545454545453
630,ac6d0172-ae6b-45a1-a0f2-71db92e52559,St-Joseph / 8e avenue Lachine,7103,45.431518914135125,-73.67110446095467,"['CREDITCARD', 'KEY']",27,False,False,False,True,,11,0,1,15,0,1,1,1,1763048953,False,False,,26,0.4230769230769231
631,cedfe1f7-5148-449c-b09e-d37dafa66c26,8e avenue / Notre-Dame Lachine,7104,45.43498715540587,-73.67079868912697,"['CREDITCARD', 'KEY']",19,False,False,False,True,,5,0,0,14,0,1,1,1,1763027977,False,False,,19,0.2631578947368421
632,11d98bc0-a11f-4506-9a74-89b6ae3cbc55,Parc St-Louis (St-Joseph / 34e avenue),7105,45.432839840726125,-73.69349151849747,"['CREDITCARD', 'KEY']",23,False,False,False,True,,8,1,0,15,0,1,1,1,1763027978,False,False,,23,0.34782608695652173
633,05c30e26-3af8-4324-a927-2107af730e84,Victoria / 18e avenue Lachine,7106,45.43579350588776,-73.6801904439926,"['CREDITCARD', 'KEY']",15,False,False,False,True,,5,1,1,9,0,1,1,1,1763039707,False,False,,14,0.35714285714285715
634,2890e427-fe95-4bf1-a268-85699f6388e6,St-Joseph / 21e avenue Lachine,7107,45.43360387238747,-73.68436396121979,"['CREDITCARD', 'KEY']",19,False,False,False,True,,0,0,0,19,0,1,1,1,1763027977,False,False,,19,0.0
635,3a782ff8-eac1-4d9f-97c3-980b94e09d10,Gagne / LaSalle,7108,45.422451407155854,-73.601194024086,"['CREDITCARD', 'KEY']",19,False,False,False,True,,1,1,1,17,0,1,1,1,1763050684,False,False,,18,0.05555555555555555
636,9ff2903a-3e84-4cf7-a08f-56c179f47ca9,Mairie d'arrondissement LaSalle (Dupras / Jeannette),7109,45.429166968311485,-73.66280972957611,"['CREDITCARD', 'KEY']",15,False,False,False,True,,5,3,1,9,0,1,1,1,1763027978,False,False,,14,0.35714285714285715
637,6f06d2d0-fe38-4f27-b954-0708c64e9111,Parc Lacharité (Latour / Forget),7110,45.41773748108526,-73.62338548639853,"['CREDITCARD', 'KEY']",19,False,False,False,True,,8,3,1,9,1,1,1,1,1763027977,False,False,,17,0.47058823529411764
638,141b3cb8-010c-404e-8017-85fd538f1036,LaSalle / 37e avenue,7111,45.416294661505354,-73.6129005253315,"['CREDITCARD', 'KEY']",19,False,False,False,True,,7,6,0,12,0,1,1,1,1763027977,False,False,,19,0.3684210526315789
639,e53f7ac3-165f-41e1-9f68-d3471b6897b1,Parc Lefebvre (Hardy / Dollard),7112,45.43386708039645,-73.63629615207174,"['CREDITCARD', 'KEY']",19,False,False,False,True,,11,6,2,5,1,1,1,1,1763052023,False,False,,16,0.6875
640,0be4f33e-fcbd-4d98-9401-229fd183bd78,Casgrain / Maguire,7113,45.52621764749851,-73.5957657695144,"['CREDITCARD', 'KEY']",23,False,False,False,True,,21,9,0,2,0,1,1,1,1763054212,False,False,,23,0.9130434782608695
641,8c6532d4-b6ed-481b-b6c9-585459a6becb,Smith / Peel,7114,45.49276061084002,-73.55641052126883,"['CREDITCARD', 'KEY']",27,False,False,False,True,,3,0,0,24,0,1,1,1,1763054574,False,False,,27,0.1111111111111111
642,913c1975-01ea-4a82-b7fe-0e69126f1ba9,Métro Radisson (Sherbrooke / des Groseilliers),7115,45.58917500418707,-73.53965610265732,"['CREDITCARD', 'KEY']",19,False,False,False,True,,2,0,1,16,0,1,1,1,1763042032,False,False,,18,0.1111111111111111
643,310b2729-af0a-4e79-8cb9-af1139e0229c,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),7116,45.59685627935051,-73.53526366878214,"['CREDITCARD', 'KEY']",19,False,False,False,True,,12,1,0,7,0,1,1,1,1763054896,False,False,,19,0.631578947368421
644,1257b2a7-d643-4059-a6d9-15f64fe2518f,Parc Félix-Leclerc (François-Boivin / St-Zotique),7117,45.5914549914687,-73.56275528669356,"['CREDITCARD', 'KEY']",15,False,False,False,True,,5,1,1,9,0,1,1,1,1763036846,False,False,,14,0.35714285714285715
645,7e5f3173-c724-4050-8178-2b4e0b2a5e4d,Ste-Claire / Baldwin,7118,45.60143594318699,-73.52461719114217,"['CREDITCARD', 'KEY']",23,False,False,False,True,,10,1,0,13,0,1,1,1,1763053535,False,False,,23,0.43478260869565216
646,42196207-6f5d-4c13-ba35-a900d5e1be17,Duchesneau / de Marseille,7119,45.60962627826218,-73.52273898082785,"['CREDITCARD', 'KEY']",19,False,False,False,True,,9,3,0,10,0,1,1,1,1763055332,False,False,,19,0.47368421052631576
647,713a0060-2a0b-44f1-99b2-947eaa8dbfc3,Pierre-de-Coubertin / Aird,7120,45.55903106539297,-73.54830354452133,"['CREDITCARD', 'KEY']",31,False,False,False,True,,23,0,0,8,0,1,1,1,1763056353,False,False,,31,0.7419354838709677
648,d9449bf6-4241-4443-9094-cdfc4c756ed0,Liébert / Hochelaga,7121,45.59587457490178,-73.52352797985077,"['CREDITCARD', 'KEY']",19,False,False,False,True,,5,1,0,14,0,1,1,1,1763045371,False,False,,19,0.2631578947368421
649,0ae94fea-0db4-4f0d-af33-f185822d1759,University / Des Pins,7122,45.508097025461794,-73.57993757625081,"['CREDITCARD', 'KEY']",31,False,False,False,True,,4,4,0,27,0,1,1,1,1763055487,False,False,,31,0.12903225806451613
650,ca333629-870e-4a74-9ee3-19d8b3af4c3c,des Récollets / Martial,7123,45.590916779468024,-73.64067547023296,"['CREDITCARD', 'KEY']",19,False,False,False,True,,2,1,0,17,0,1,1,1,1763035565,False,False,,19,0.10526315789473684
651,2bab7c8c-5374-4286-b14c-e391853f4fcd,Dollard / Bernard,7124,45.51678269880724,-73.61142262816429,"['CREDITCARD', 'KEY']",23,False,False,False,True,,0,0,0,23,0,1,1,1,1763055016,False,False,,23,0.0
652,a2c00315-461b-4191-b92b-eca7e4bfb066,Rosemont / Viau,7125,45.56833021674857,-73.56666326522826,"['CREDITCARD', 'KEY']",23,False,False,False,True,,1,0,0,22,0,1,1,1,1763031263,False,False,,23,0.043478260869565216
653,f7f6df8f-3a19-42c6-8c9c-1816cf38bca9,41e avenue / Rosemont,7126,45.57178977666956,-73.56431499123573,"['CREDITCARD', 'KEY']",19,False,False,False,True,,4,2,1,14,0,1,1,1,1763055588,False,False,,18,0.2222222222222222
654,74a3693c-e8b1-4b8d-922a-64f4d7f2f99e,Jeanne-Mance / Beaubien,7127,45.527650097960205,-73.61229971051216,"['CREDITCARD', 'KEY']",15,False,False,False,True,,9,2,0,6,0,1,1,1,1763043569,False,False,,15,0.6
655,9d1f847c-5f68-47f1-a21a-34876a3926c3,Ste-Croix / Tassé,7128,45.51955188138529,-73.68522040550486,"['CREDITCARD', 'KEY']",23,False,False,False,True,,8,3,2,13,0,1,1,1,1763056453,False,False,,21,0.38095238095238093
656,99aa90a0-1eeb-42d0-968a-4549dfd76378,Gilford / Papineau,7129,45.5343936461316,-73.57823699712753,"['CREDITCARD', 'KEY']",19,False,False,False,True,,1,0,0,18,0,1,1,1,1763056273,False,False,,19,0.05263157894736842
657,7e04cea7-60a1-4c66-a1c6-272c89a6df97,Métro du Collège (Cartier / Décarie),7130,45.50843904979172,-73.6729645729065,"['CREDITCARD', 'KEY']",17,False,False,False,True,,3,0,0,14,0,1,1,1,1763052661,False,False,,17,0.17647058823529413
658,0382a293-bef4-46d4-acce-11a2f811feb4,Montpellier / Stinson,7131,45.5195232737671,-73.66653370863787,"['CREDITCARD', 'KEY']",23,False,False,False,True,,10,0,0,13,0,1,1,1,1763038566,False,False,,23,0.43478260869565216
659,cc4ccc88-6395-4c60-adbd-337060417059,Notre-Dame-de-Grâce / Westmount,7132,45.48046706437983,-73.61122308304402,"['CREDITCARD', 'KEY']",15,False,False,False,True,,4,3,0,11,0,1,1,1,1763053404,False,False,,15,0.26666666666666666
660,804472d6-4078-45eb-b56d-dfa36598806c,Jean-Brillant / Decelles,7133,45.498319625387495,-73.61935560278198,"['CREDITCARD', 'KEY']",23,False,False,False,True,,16,6,1,6,0,1,1,1,1763055816,False,False,,22,0.7272727272727273
661,da0056b9-8b90-49b3-98ef-e9e8da4d9541,de Maisonneuve / Wood,7134,45.48819793805841,-73.58807051185067,"['CREDITCARD', 'KEY']",19,False,False,False,True,,6,1,0,13,0,1,1,1,1763056555,False,False,,19,0.3157894736842105
662,f07958e1-1c97-488d-9c91-fc5af07b6903,O'Brien / Poirier,7135,45.52252484113786,-73.69143962860107,"['CREDITCARD', 'KEY']",23,False,False,False,True,,6,0,1,16,0,1,1,1,1763056603,False,False,,22,0.2727272727272727
663,ce9d8184-476d-4694-82df-ce19914d9faa,Gilford / Parthenais,7136,45.53782943723569,-73.57480850077991,"['CREDITCARD', 'KEY']",15,False,False,False,True,,5,0,0,10,0,1,1,1,1763055525,False,False,,15,0.3333333333333333
664,d233c7b6-364e-457f-aa03-2b2b9f0d978c,de Lisieux / Jean-Talon,7137,45.57934937043077,-73.58168095350266,"['CREDITCARD', 'KEY']",18,False,False,False,True,,5,2,1,12,0,1,1,1,1763041243,False,False,,17,0.29411764705882354
665,a8ef74e0-2311-4c98-a561-6d85ede53dae,Parc Ferland (Belleherbe / Albanel),7138,45.59573798024675,-73.59529852867126,"['CREDITCARD', 'KEY']",15,False,False,False,True,,9,3,0,6,0,1,1,1,1763027673,False,False,,15,0.6
666,04e73cf3-52ff-4db2-870d-12dc73abd429,Plymouth / Chem.Eden,7139,45.506488823782234,-73.66047888994217,"['CREDITCARD', 'KEY']",15,False,False,False,True,,5,3,1,8,1,1,1,1,1763048850,False,False,,13,0.38461538461538464
667,d2e0271f-1000-45a5-be2b-826bc3d86065,Ste-Catherine / St-Denis,7140,45.513861732724806,-73.56027960777283,"['CREDITCARD', 'KEY']",19,False,False,False,True,,8,0,0,11,0,1,1,1,1763055607,False,False,,19,0.42105263157894735
668,de3734d1-1e5e-41d4-8d32-b67e8d617c41,Turgeon / Notre-Dame,7141,45.478888528072076,-73.58198940753937,"['CREDITCARD', 'KEY']",19,False,False,False,True,,3,0,0,16,0,1,1,1,1763055961,False,False,,19,0.15789473684210525
669,a95dc189-f8e1-4cd6-82fd-891faf88b941,Parc Dan-Hanganu (Elgar / de l'Île-des-Sœurs),7142,45.45682318753668,-73.546804189682,"['CREDITCARD', 'KEY']",14,False,False,False,True,,4,1,1,9,0,1,1,1,1763056157,False,False,,13,0.3076923076923077
670,79bc2886-1f1e-4d36-9e73-6a2a01804c87,LaSalle / Godin,7143,45.44693448484644,-73.57219934463501,"['CREDITCARD', 'KEY']",27,False,False,False,True,,17,1,2,8,0,1,1,1,1763051202,False,False,,25,0.68
671,858c516c-52f9-4343-b3e8-1f39761519a0,Hickson / Wellington,7144,45.464826206909045,-73.56712460517883,"['CREDITCARD', 'KEY']",27,False,False,False,True,,5,2,1,21,0,1,1,1,1763056563,False,False,,26,0.19230769230769232
672,cfc793a2-de06-4a1f-8eb5-598089b390a4,Argyle / Bannantyne,7145,45.45323989735662,-73.57682414352894,"['CREDITCARD', 'KEY']",23,False,False,False,True,,9,1,0,14,0,1,1,1,1763056605,False,False,,23,0.391304347826087
673,d6622a9d-b9f1-4cb0-b4e8-3764196c6373,St-Jacques / des Seigneurs,7146,45.489195200559635,-73.57193386455037,"['CREDITCARD', 'KEY']",23,False,False,False,True,,5,0,1,17,0,1,1,1,1763054046,False,False,,22,0.22727272727272727
674,ee5a7123-8734-49db-90bc-f38bc58fc962,Métro de Castelnau (de Castelnau / St-Dominique),7147,45.53583093762268,-73.61943572759628,"['CREDITCARD', 'KEY']",23,False,False,False,True,,9,4,0,14,0,1,1,1,1763056365,False,False,,23,0.391304347826087
675,f7d3d0fa-f0ca-47f4-953b-77762e63d799,Léonard-de-Vinci / Villeray,7148,45.56581967268723,-73.5998260974884,"['CREDITCARD', 'KEY']",19,False,False,False,True,,5,0,0,14,0,1,1,1,1763056350,False,False,,19,0.2631578947368421
676,b592407b-8242-4697-8d3f-be5525e640d8,Adam / d'Orleans,7149,45.54733170390415,-73.53858858346939,"['CREDITCARD', 'KEY']",19,False,False,False,True,,9,0,0,10,0,1,1,1,1763056468,False,False,,19,0.47368421052631576
681,2486cb1f-9475-4291-85a4-5f11104667e4,Melville / de Maisonneuve,6437,45.48184019359366,-73.59537899494171,"['CREDITCARD', 'KEY']",15,False,False,False,True,,5,2,0,10,0,1,1,1,1763056574,False,False,,15,0.3333333333333333
682,9dba1653-7543-48b2-99aa-f838cb46f145,Parc Montcalm (Parkway / Montcalm),7150,45.53498735530518,-73.76111805438995,"['CREDITCARD', 'KEY']",19,False,False,False,True,,6,1,2,11,0,1,1,1,1763056419,False,False,,17,0.35294117647058826
683,44cbae13-8ad5-4b8f-8db8-37f541c9f192,Parc Chopin (Dumouchel / Tessier),7151,45.570726609302966,-73.7370860205192,"['CREDITCARD', 'KEY']",19,False,False,False,True,,8,5,0,11,0,1,1,1,1763027673,False,False,,19,0.42105263157894735
684,0d94b6af-95d3-453c-9bbb-b56d137e9acc,Parc St-Claude (7e Avenue / 7e rue),7152,45.56172407167226,-73.69183659553528,"['CREDITCARD', 'KEY']",27,False,False,False,True,,3,1,0,24,0,1,1,1,1763056609,False,False,,27,0.1111111111111111
685,f81acbc2-eda3-45a3-a8fe-34f96230910b,Parc Henri-Dunant (Léger / Henri-Dunant),7153,45.56843961893042,-73.6752020941276,"['CREDITCARD', 'KEY']",27,False,False,False,True,,5,3,0,22,0,1,1,1,1763056159,False,False,,27,0.18518518518518517
686,2962de39-66c4-46f5-a75d-783cef2d93e1,15e Rue / Robin,8080,45.55937738168307,-73.69850993156433,"['CREDITCARD', 'KEY']",23,False,False,False,True,,6,0,3,13,1,1,1,1,1763056568,False,False,,19,0.3157894736842105
687,b070d490-3865-4abf-b6a2-349c36ce5e32,Montmorency / Legrand,8081,45.55417055722411,-73.70931923389435,"['CREDITCARD', 'KEY']",23,False,False,False,True,,7,0,3,13,0,1,1,1,1762940916,False,False,,20,0.35
688,b5e88483-ea40-478a-9a17-9b21f7b13897,Laird / Glencoe,8082,45.50619158460727,-73.64230799681536,"['CREDITCARD', 'KEY']",19,False,False,False,True,,2,1,0,17,0,1,1,1,1763050495,False,False,,19,0.10526315789473684
692,d23da94b-4ffc-41f8-aac9-26a7d54dd58d,de Gaspé / Marmier,8056,45.529668174024685,-73.60166944563389,"['CREDITCARD', 'KEY']",21,False,True,False,True,,6,5,4,11,0,1,1,1,1763055827,False,True,,17,0.35294117647058826
